,0,1,2,3
3294,660_10.mat,-100.0,40.0,165
3295,660_11.mat,-70.0,30.0,221
3296,660_12.mat,-90.0,-10.0,179
3297,660_15.mat,110.0,-30.0,557
3298,660_20.mat,-40.0,30.0,278
3299,660_22.mat,90.0,-30.0,519
3300,660_30.mat,100.0,60.0,547
3301,660_33.mat,80.0,-10.0,502
3302,663_13.mat,-50.0,-20.0,254
3303,663_17.mat,-100.0,-40.0,157
3304,663_39.mat,20.0,80.0,397
3305,664_8.mat,100.0,-10.0,540
3306,665_19.mat,-70.0,-30.0,215
3307,665_35.mat,30.0,-40.0,404
3308,665_7.mat,70.0,60.0,490
3309,666_18.mat,-60.0,-30.0,234
3310,666_37.mat,90.0,-80.0,514
3311,666_9.mat,0.0,0.0,351
3312,667_23.mat,130.0,10.0,599
3313,667_29.mat,130.0,80.0,606
3314,66_1.mat,-70.0,40.0,222
3315,66_11.mat,-70.0,20.0,220
3316,66_2.mat,80.0,-50.0,498
3317,66_22.mat,-10.0,40.0,336
3318,66_3.mat,70.0,20.0,486
3319,66_33.mat,10.0,80.0,378
3320,66_6.mat,160.0,-80.0,647
3321,670_10.mat,-90.0,60.0,186
3322,671_11.mat,80.0,40.0,507
3323,672_12.mat,100.0,-20.0,539
3324,672_14.mat,-120.0,-70.0,116
3325,672_16.mat,-100.0,-40.0,157
3326,672_21.mat,-20.0,-70.0,306
3327,672_24.mat,140.0,-70.0,610
3328,672_28.mat,50.0,10.0,447
3329,672_32.mat,-80.0,40.0,203
3330,672_7.mat,90.0,0.0,522
3331,672_8.mat,-80.0,20.0,201
3332,675_15.mat,-40.0,-50.0,270
3333,675_25.mat,90.0,50.0,527
3334,675_27.mat,100.0,10.0,542
3335,675_9.mat,10.0,-50.0,365
3336,676_13.mat,-20.0,10.0,314
3337,676_26.mat,150.0,60.0,642
3338,679_7.mat,40.0,40.0,431
3339,67_1.mat,70.0,-60.0,478
3340,680_10.mat,-90.0,20.0,182
3341,680_17.mat,-90.0,-40.0,176
3342,680_20.mat,130.0,-70.0,591
3343,680_34.mat,0.0,40.0,355
3344,680_40.mat,-100.0,10.0,162
3345,680_8.mat,-60.0,0.0,237
3346,682_11.mat,-0.0,-70.0,344
3347,682_22.mat,60.0,10.0,466
3348,682_31.mat,60.0,0.0,465
3349,684_12.mat,120.0,-20.0,577
3350,684_18.mat,-90.0,-20.0,178
3351,684_19.mat,-30.0,50.0,299
3352,684_36.mat,160.0,10.0,656
3353,684_38.mat,120.0,60.0,585
3354,684_9.mat,-10.0,10.0,333
3355,686_14.mat,-100.0,-50.0,156
3356,686_7.mat,20.0,-40.0,385
3357,688_16.mat,-90.0,-40.0,176
3358,688_8.mat,0.0,40.0,355
3359,689_13.mat,-0.0,60.0,357
3360,68_1.mat,50.0,10.0,447
3361,68_17.mat,140.0,-70.0,610
3362,68_2.mat,90.0,-40.0,518
3363,68_34.mat,-180.0,10.0,10
3364,68_4.mat,40.0,80.0,435
3365,690_10.mat,110.0,-80.0,552
3366,690_15.mat,-50.0,-20.0,254
3367,690_23.mat,-150.0,-0.0,66
3368,690_30.mat,-100.0,-60.0,155
3369,693_11.mat,-70.0,-20.0,216
3370,693_21.mat,110.0,-50.0,555
3371,693_33.mat,-100.0,50.0,166
3372,693_7.mat,-60.0,40.0,241
3373,693_9.mat,-80.0,50.0,204
3374,696_12.mat,-150.0,-10.0,65
3375,696_24.mat,150.0,50.0,641
3376,696_29.mat,90.0,-50.0,517
3377,696_8.mat,-20.0,-20.0,311
3378,697_17.mat,-70.0,0.0,218
3379,69_1.mat,80.0,-60.0,497
3380,69_23.mat,-80.0,-50.0,194
3381,69_3.mat,-160.0,-40.0,43
3382,6_1.mat,40.0,-80.0,419
3383,6_2.mat,-120.0,-40.0,119
3384,6_3.mat,-180.0,90.0,18
3385,6_6.mat,120.0,40.0,583
3386,700_10.mat,140.0,-20.0,615
3387,700_14.mat,-80.0,-40.0,195
3388,700_20.mat,-170.0,50.0,33
3389,700_25.mat,-40.0,20.0,277
3390,700_28.mat,110.0,20.0,562
3391,700_35.mat,150.0,30.0,639
3392,700_7.mat,-110.0,-50.0,137
3393,702_13.mat,-70.0,0.0,218
3394,702_18.mat,30.0,20.0,410
3395,702_26.mat,-130.0,20.0,106
3396,702_27.mat,90.0,0.0,522
3397,702_39.mat,-70.0,70.0,225
3398,702_9.mat,20.0,-30.0,386
3399,703_19.mat,140.0,-20.0,615
3400,703_37.mat,-100.0,-70.0,154
3401,704_11.mat,-70.0,20.0,220
3402,704_16.mat,0.0,-20.0,349
3403,704_22.mat,-70.0,20.0,220
3404,704_32.mat,-80.0,50.0,204
3405,704_8.mat,-80.0,40.0,203
3406,705_15.mat,-60.0,0.0,237
3407,708_12.mat,-170.0,30.0,31
3408,70_1.mat,100.0,80.0,549
3409,70_10.mat,120.0,-20.0,577
3410,70_14.mat,110.0,30.0,563
3411,70_2.mat,-90.0,20.0,182
3412,70_35.mat,-120.0,70.0,130
3413,70_5.mat,-70.0,20.0,220
3414,70_7.mat,-90.0,-40.0,176
3415,710_10.mat,110.0,-30.0,557
3416,711_9.mat,20.0,60.0,395
3417,712_8.mat,100.0,50.0,546
3418,713_23.mat,-120.0,-30.0,120
3419,713_31.mat,70.0,-20.0,482
3420,714_14.mat,120.0,60.0,585
3421,714_17.mat,130.0,20.0,600
3422,714_21.mat,130.0,30.0,601
3423,714_34.mat,-180.0,40.0,13
3424,715_11.mat,80.0,-30.0,500
3425,715_13.mat,-110.0,20.0,144
3426,71_1.mat,80.0,40.0,507
3427,720_10.mat,150.0,70.0,643
3428,720_12.mat,160.0,-10.0,654
3429,720_15.mat,-50.0,-20.0,254
3430,720_16.mat,-80.0,50.0,204
3431,720_18.mat,-50.0,40.0,260
3432,720_20.mat,20.0,20.0,391
3433,720_24.mat,-130.0,-10.0,103
3434,720_30.mat,70.0,-40.0,480
3435,720_36.mat,80.0,-40.0,499
3436,720_40.mat,-80.0,-0.0,199
3437,720_8.mat,10.0,60.0,376
3438,720_9.mat,90.0,60.0,528
3439,722_19.mat,120.0,-0.0,579
3440,722_38.mat,120.0,-50.0,574
3441,725_25.mat,60.0,50.0,470
3442,725_29.mat,-0.0,60.0,357
3443,726_11.mat,-50.0,-60.0,250
3444,726_22.mat,40.0,-80.0,419
3445,726_33.mat,80.0,0.0,503
3446,728_13.mat,-50.0,-10.0,255
3447,728_14.mat,0.0,-20.0,349
3448,728_26.mat,90.0,-50.0,517
3449,728_28.mat,70.0,50.0,489
3450,728_8.mat,-80.0,-30.0,196
3451,729_27.mat,-130.0,-50.0,99
3452,729_9.mat,-10.0,-50.0,327
3453,72_1.mat,-100.0,30.0,164
3454,72_12.mat,-110.0,10.0,143
3455,72_18.mat,-80.0,-80.0,191
3456,72_2.mat,70.0,50.0,489
3457,72_24.mat,-140.0,-60.0,79
3458,72_3.mat,-70.0,60.0,224
3459,72_36.mat,40.0,-80.0,419
3460,72_4.mat,150.0,20.0,638
3461,72_6.mat,-150.0,-40.0,62
3462,72_8.mat,160.0,20.0,657
3463,72_9.mat,-20.0,40.0,317
3464,730_10.mat,110.0,-50.0,555
3465,731_17.mat,110.0,0.0,560
3466,732_12.mat,130.0,-0.0,598
3467,735_15.mat,120.0,-60.0,573
3468,735_21.mat,100.0,40.0,545
3469,735_35.mat,-110.0,-80.0,134
3470,736_16.mat,-60.0,70.0,244
3471,736_23.mat,-140.0,30.0,88
3472,736_32.mat,-120.0,-0.0,123
3473,736_8.mat,140.0,70.0,624
3474,737_11.mat,-60.0,20.0,239
3475,738_18.mat,-60.0,40.0,241
3476,738_9.mat,40.0,40.0,431
3477,73_1.mat,80.0,40.0,507
3478,740_10.mat,110.0,60.0,566
3479,740_20.mat,-20.0,-50.0,308
3480,740_37.mat,20.0,-50.0,384
3481,741_13.mat,60.0,-60.0,459
3482,741_19.mat,110.0,50.0,565
3483,741_39.mat,20.0,-90.0,380
3484,742_14.mat,-150.0,-50.0,61
3485,744_12.mat,10.0,-70.0,363
3486,744_24.mat,-120.0,60.0,129
3487,744_31.mat,-70.0,40.0,222
3488,744_8.mat,-120.0,50.0,128
3489,747_9.mat,80.0,-50.0,498
3490,748_11.mat,-60.0,-70.0,230
3491,748_17.mat,-140.0,10.0,86
3492,748_22.mat,90.0,-40.0,518
3493,748_34.mat,150.0,-30.0,633
3494,74_1.mat,70.0,30.0,487
3495,74_2.mat,90.0,80.0,530
3496,74_37.mat,-80.0,-60.0,193
3497,750_10.mat,-90.0,40.0,184
3498,750_15.mat,-20.0,-80.0,305
3499,750_25.mat,80.0,-10.0,502
3500,750_30.mat,-60.0,-10.0,236
3501,752_16.mat,60.0,-60.0,459
3502,752_8.mat,-70.0,50.0,223
3503,754_13.mat,-100.0,-0.0,161
3504,754_26.mat,110.0,-40.0,556
3505,754_29.mat,-50.0,-10.0,255
3506,756_12.mat,-120.0,20.0,125
3507,756_14.mat,-130.0,-40.0,100
3508,756_18.mat,20.0,60.0,395
3509,756_21.mat,110.0,-10.0,559
3510,756_27.mat,100.0,-10.0,540
3511,756_28.mat,160.0,80.0,663
3512,756_36.mat,0.0,60.0,357
3513,756_9.mat,0.0,40.0,355
3514,759_11.mat,80.0,40.0,507
3515,759_23.mat,0.0,0.0,351
3516,759_33.mat,120.0,60.0,585
3517,75_1.mat,-80.0,-70.0,192
3518,75_15.mat,-100.0,-10.0,160
3519,75_25.mat,-90.0,-80.0,172
3520,75_3.mat,-110.0,30.0,145
3521,75_5.mat,-90.0,-60.0,174
3522,760_10.mat,-90.0,60.0,186
3523,760_19.mat,-70.0,-30.0,215
3524,760_20.mat,170.0,-40.0,670
3525,760_38.mat,30.0,-60.0,402
3526,760_40.mat,-110.0,-60.0,136
3527,760_8.mat,40.0,10.0,428
3528,765_15.mat,170.0,-0.0,674
3529,765_17.mat,80.0,-10.0,502
3530,765_9.mat,-80.0,-60.0,193
3531,767_13.mat,40.0,20.0,429
3532,768_12.mat,60.0,-20.0,463
3533,768_16.mat,50.0,60.0,452
3534,768_24.mat,80.0,10.0,504
3535,768_32.mat,-160.0,-30.0,44
3536,768_8.mat,100.0,80.0,549
3537,76_1.mat,60.0,-60.0,459
3538,76_19.mat,-70.0,-60.0,212
3539,76_2.mat,100.0,20.0,543
3540,76_38.mat,-30.0,30.0,297
3541,76_4.mat,140.0,-60.0,611
3542,770_10.mat,-100.0,-20.0,159
3543,770_11.mat,50.0,50.0,451
3544,770_14.mat,130.0,-20.0,596
3545,770_22.mat,-60.0,-20.0,235
3546,770_35.mat,50.0,60.0,452
3547,774_18.mat,-60.0,10.0,238
3548,774_9.mat,140.0,80.0,625
3549,775_25.mat,-20.0,0.0,313
3550,775_31.mat,-60.0,-70.0,230
3551,776_8.mat,-80.0,-20.0,197
3552,777_21.mat,140.0,30.0,620
3553,777_37.mat,100.0,-70.0,534
3554,779_19.mat,60.0,-10.0,464
3555,77_1.mat,100.0,30.0,544
3556,77_11.mat,-70.0,-50.0,213
3557,77_7.mat,-120.0,-40.0,119
3558,780_10.mat,130.0,-40.0,594
3559,780_12.mat,-110.0,-30.0,139
3560,780_13.mat,-80.0,30.0,202
3561,780_15.mat,20.0,50.0,394
3562,780_20.mat,-180.0,-50.0,4
3563,780_26.mat,0.0,80.0,359
3564,780_30.mat,90.0,-70.0,515
3565,780_39.mat,150.0,70.0,643
3566,781_11.mat,60.0,60.0,471
3567,782_17.mat,-70.0,-30.0,215
3568,782_23.mat,-100.0,10.0,162
3569,782_34.mat,130.0,50.0,603
3570,783_27.mat,-100.0,-30.0,158
3571,783_29.mat,70.0,30.0,487
3572,783_9.mat,-110.0,-50.0,137
3573,784_14.mat,-100.0,-20.0,159
3574,784_16.mat,-30.0,-50.0,289
3575,784_28.mat,-0.0,-50.0,346
3576,784_8.mat,90.0,-30.0,519
3577,78_1.mat,90.0,-10.0,521
3578,78_13.mat,-100.0,10.0,162
3579,78_2.mat,-110.0,60.0,148
3580,78_26.mat,150.0,20.0,638
3581,78_3.mat,0.0,20.0,353
3582,78_39.mat,130.0,0.0,598
3583,78_6.mat,70.0,30.0,487
3584,790_10.mat,110.0,60.0,566
3585,792_11.mat,70.0,-40.0,480
3586,792_12.mat,-90.0,-30.0,177
3587,792_18.mat,-30.0,70.0,301
3588,792_22.mat,90.0,20.0,524
3589,792_24.mat,-90.0,-0.0,180
3590,792_33.mat,80.0,-0.0,503
3591,792_36.mat,160.0,-60.0,649
3592,792_8.mat,-100.0,0.0,161
3593,792_9.mat,60.0,30.0,468
3594,793_13.mat,-100.0,-10.0,160
3595,795_15.mat,-60.0,-50.0,232
3596,798_14.mat,-120.0,20.0,125
3597,798_19.mat,-150.0,-60.0,60
3598,798_21.mat,100.0,50.0,546
3599,798_38.mat,60.0,-70.0,458
3600,799_17.mat,120.0,-50.0,574
3601,79_1.mat,90.0,40.0,526
3602,7_1.mat,90.0,-20.0,520
3603,7_7.mat,-20.0,10.0,314
3604,800_10.mat,110.0,-40.0,556
3605,800_16.mat,-90.0,50.0,185
3606,800_20.mat,-120.0,-20.0,121
3607,800_25.mat,90.0,-30.0,519
3608,800_32.mat,-110.0,-40.0,138
3609,800_40.mat,80.0,-20.0,501
3610,800_8.mat,40.0,20.0,429
3611,801_9.mat,-70.0,40.0,222
3612,803_11.mat,90.0,20.0,524
3613,804_12.mat,150.0,-20.0,634
3614,805_23.mat,160.0,-20.0,653
3615,805_35.mat,-180.0,60.0,15
3616,806_13.mat,-110.0,20.0,144
3617,806_26.mat,140.0,60.0,623
3618,806_31.mat,40.0,-80.0,419
3619,80_1.mat,-90.0,-50.0,175
3620,80_10.mat,90.0,-50.0,517
3621,80_16.mat,-80.0,50.0,204
3622,80_2.mat,-110.0,-60.0,136
3623,80_20.mat,-140.0,-70.0,78
3624,80_4.mat,150.0,-70.0,629
3625,80_40.mat,80.0,20.0,505
3626,80_5.mat,20.0,-50.0,384
3627,80_8.mat,-110.0,40.0,146
3628,810_10.mat,-120.0,-60.0,117
3629,810_15.mat,-60.0,-50.0,232
3630,810_18.mat,20.0,10.0,390
3631,810_27.mat,90.0,20.0,524
3632,810_30.mat,-60.0,-20.0,235
3633,810_9.mat,-80.0,30.0,202
3634,812_14.mat,90.0,30.0,525
3635,812_28.mat,90.0,30.0,525
3636,812_29.mat,-50.0,-30.0,253
3637,814_11.mat,10.0,-40.0,366
3638,814_22.mat,-70.0,-40.0,214
3639,814_37.mat,-120.0,30.0,126
3640,816_12.mat,-80.0,0.0,199
3641,816_16.mat,0.0,50.0,356
3642,816_17.mat,120.0,-50.0,574
3643,816_24.mat,90.0,80.0,530
3644,816_34.mat,160.0,-20.0,653
3645,817_19.mat,-130.0,10.0,105
3646,819_13.mat,-60.0,40.0,241
3647,819_21.mat,110.0,30.0,563
3648,819_39.mat,70.0,20.0,486
3649,819_9.mat,-90.0,20.0,182
3650,81_1.mat,-50.0,30.0,259
3651,81_27.mat,-110.0,10.0,143
3652,81_3.mat,-110.0,-70.0,135
3653,81_9.mat,-50.0,70.0,263
3654,820_10.mat,120.0,0.0,579
3655,820_20.mat,-130.0,-80.0,96
3656,825_11.mat,-50.0,60.0,262
3657,825_15.mat,-80.0,10.0,200
3658,825_25.mat,0.0,-70.0,344
3659,825_33.mat,-100.0,20.0,163
3660,826_14.mat,-110.0,-40.0,138
3661,828_12.mat,-80.0,-30.0,196
3662,828_18.mat,20.0,20.0,391
3663,828_23.mat,20.0,-30.0,386
3664,828_36.mat,100.0,70.0,548
3665,828_9.mat,-30.0,0.0,294
3666,82_1.mat,-80.0,40.0,203
3667,82_2.mat,110.0,-70.0,553
3668,830_10.mat,-80.0,70.0,206
3669,832_13.mat,-40.0,60.0,281
3670,832_16.mat,-50.0,10.0,257
3671,832_26.mat,100.0,-50.0,536
3672,832_32.mat,-160.0,-50.0,42
3673,833_17.mat,-100.0,40.0,165
3674,836_11.mat,-40.0,30.0,278
3675,836_19.mat,0.0,-60.0,345
3676,836_22.mat,40.0,60.0,433
3677,836_38.mat,160.0,40.0,659
3678,837_27.mat,100.0,-30.0,538
3679,837_31.mat,80.0,50.0,508
3680,837_9.mat,40.0,-20.0,425
3681,83_1.mat,-150.0,-80.0,58
3682,840_10.mat,0.0,-30.0,348
3683,840_12.mat,-110.0,-30.0,139
3684,840_14.mat,170.0,-40.0,670
3685,840_15.mat,-100.0,-40.0,157
3686,840_20.mat,30.0,50.0,413
3687,840_21.mat,70.0,40.0,488
3688,840_24.mat,-50.0,20.0,258
3689,840_28.mat,-120.0,-50.0,118
3690,840_30.mat,-80.0,40.0,203
3691,840_35.mat,-60.0,0.0,237
3692,840_40.mat,-90.0,20.0,182
3693,841_29.mat,-70.0,-10.0,217
3694,845_13.mat,100.0,10.0,542
3695,846_18.mat,-40.0,50.0,280
3696,846_9.mat,-170.0,80.0,36
3697,847_11.mat,160.0,-80.0,647
3698,848_16.mat,-80.0,-30.0,196
3699,84_1.mat,90.0,0.0,522
3700,84_12.mat,150.0,-40.0,632
3701,84_14.mat,140.0,10.0,618
3702,84_2.mat,160.0,-70.0,648
3703,84_21.mat,140.0,50.0,622
3704,84_28.mat,50.0,0.0,446
3705,84_3.mat,160.0,40.0,659
3706,84_4.mat,110.0,60.0,566
3707,84_6.mat,70.0,-10.0,483
3708,84_7.mat,30.0,-0.0,408
3709,850_10.mat,130.0,-50.0,593
3710,850_17.mat,160.0,50.0,660
3711,850_25.mat,-50.0,40.0,260
3712,850_34.mat,-20.0,-30.0,310
3713,851_23.mat,60.0,-60.0,459
3714,851_37.mat,-90.0,-40.0,176
3715,852_12.mat,20.0,-30.0,386
3716,854_14.mat,0.0,-10.0,350
3717,855_15.mat,-140.0,-70.0,78
3718,855_19.mat,80.0,-60.0,497
3719,855_9.mat,100.0,30.0,544
3720,858_11.mat,80.0,-0.0,503
3721,858_13.mat,-70.0,-20.0,216
3722,858_22.mat,10.0,-50.0,365
3723,858_26.mat,130.0,-20.0,596
3724,858_33.mat,-70.0,-30.0,215
3725,858_39.mat,30.0,40.0,412
3726,85_1.mat,150.0,-80.0,628
3727,85_17.mat,50.0,60.0,452
3728,85_5.mat,40.0,-20.0,425
3729,860_10.mat,-100.0,10.0,162
3730,860_20.mat,-20.0,50.0,318
3731,861_21.mat,-70.0,-80.0,210
3732,864_12.mat,40.0,-70.0,420
3733,864_16.mat,-160.0,-80.0,39
3734,864_18.mat,20.0,-70.0,382
3735,864_24.mat,-120.0,-20.0,121
3736,864_27.mat,120.0,20.0,581
3737,864_32.mat,170.0,60.0,680
3738,864_36.mat,160.0,-0.0,655
3739,864_9.mat,-20.0,-40.0,309
3740,867_17.mat,-120.0,40.0,127
3741,868_14.mat,100.0,-30.0,538
3742,868_28.mat,-70.0,50.0,223
3743,868_31.mat,-30.0,-80.0,286
3744,869_11.mat,-100.0,10.0,162
3745,86_1.mat,-90.0,50.0,185
3746,86_2.mat,-90.0,60.0,186
3747,870_10.mat,-170.0,10.0,29
3748,870_15.mat,0.0,-60.0,345
3749,870_29.mat,170.0,90.0,683
3750,870_30.mat,90.0,40.0,526
3751,871_13.mat,80.0,40.0,507
3752,873_9.mat,70.0,-0.0,484
3753,874_19.mat,170.0,0.0,674
3754,874_23.mat,-100.0,-0.0,161
3755,874_38.mat,120.0,-70.0,572
3756,875_25.mat,-10.0,40.0,336
3757,875_35.mat,-160.0,-10.0,46
3758,876_12.mat,-90.0,0.0,180
3759,87_1.mat,100.0,-40.0,537
3760,87_29.mat,0.0,-10.0,350
3761,87_3.mat,-130.0,0.0,104
3762,880_10.mat,90.0,-20.0,520
3763,880_11.mat,-100.0,-70.0,154
3764,880_16.mat,-50.0,-0.0,256
3765,880_20.mat,-110.0,20.0,144
3766,880_22.mat,70.0,-50.0,479
3767,880_40.mat,-100.0,-30.0,158
3768,882_14.mat,120.0,-40.0,575
3769,882_18.mat,-50.0,-70.0,249
3770,882_21.mat,-160.0,-60.0,41
3771,882_9.mat,20.0,10.0,390
3772,884_13.mat,-80.0,-20.0,197
3773,884_17.mat,70.0,20.0,486
3774,884_26.mat,120.0,40.0,583
3775,884_34.mat,30.0,-20.0,406
3776,885_15.mat,-80.0,-0.0,199
3777,888_12.mat,110.0,10.0,561
3778,888_24.mat,-150.0,-60.0,60
3779,888_37.mat,-90.0,30.0,183
3780,88_1.mat,-100.0,-70.0,154
3781,88_11.mat,-90.0,-10.0,179
3782,88_2.mat,-110.0,50.0,147
3783,88_22.mat,-40.0,-50.0,270
3784,88_4.mat,-70.0,80.0,226
3785,88_8.mat,-70.0,30.0,221
3786,890_10.mat,90.0,50.0,527
3787,891_11.mat,60.0,50.0,470
3788,891_27.mat,80.0,-70.0,496
3789,891_33.mat,130.0,80.0,606
3790,891_9.mat,100.0,-60.0,535
3791,893_19.mat,130.0,-40.0,594
3792,896_14.mat,-90.0,-60.0,174
3793,896_16.mat,120.0,40.0,583
3794,896_28.mat,40.0,-60.0,421
3795,896_32.mat,-80.0,-20.0,197
3796,897_13.mat,-90.0,-0.0,180
3797,897_23.mat,-120.0,-0.0,123
3798,897_39.mat,-100.0,-30.0,158
3799,899_29.mat,110.0,10.0,561
3800,899_31.mat,-30.0,70.0,301
3801,89_1.mat,-50.0,-20.0,254
3802,8_1.mat,60.0,-70.0,458
3803,8_2.mat,-140.0,-70.0,78
3804,8_4.mat,110.0,-40.0,556
3805,8_8.mat,110.0,60.0,566
3806,900_10.mat,80.0,80.0,511
3807,900_12.mat,40.0,20.0,429
3808,900_15.mat,30.0,40.0,412
3809,900_18.mat,-110.0,-40.0,138
3810,900_20.mat,160.0,40.0,659
3811,900_25.mat,80.0,40.0,507
3812,900_30.mat,-80.0,-10.0,198
3813,900_36.mat,160.0,-40.0,651
3814,900_9.mat,80.0,-50.0,498
3815,901_17.mat,170.0,-0.0,674
3816,902_11.mat,-70.0,40.0,222
3817,902_22.mat,110.0,-70.0,553
3818,903_21.mat,-160.0,-80.0,39
3819,90_1.mat,160.0,90.0,664
3820,90_10.mat,-110.0,-30.0,139
3821,90_15.mat,-50.0,-60.0,250
3822,90_18.mat,-80.0,-50.0,194
3823,90_2.mat,-150.0,-10.0,65
3824,90_3.mat,70.0,-60.0,478
3825,90_30.mat,-60.0,-60.0,231
3826,90_5.mat,50.0,-80.0,438
3827,90_6.mat,-110.0,70.0,149
3828,90_9.mat,-60.0,20.0,239
3829,910_10.mat,120.0,60.0,585
3830,910_13.mat,-120.0,0.0,123
3831,910_14.mat,-90.0,-10.0,179
3832,910_26.mat,120.0,-40.0,575
3833,910_35.mat,50.0,20.0,448
3834,912_12.mat,-140.0,-50.0,80
3835,912_16.mat,-40.0,20.0,277
3836,912_19.mat,-90.0,-30.0,177
3837,912_24.mat,-20.0,20.0,315
3838,912_38.mat,60.0,20.0,467
3839,913_11.mat,100.0,0.0,541
3840,915_15.mat,40.0,70.0,434
3841,918_17.mat,120.0,10.0,580
3842,918_18.mat,-90.0,-10.0,179
3843,918_27.mat,-90.0,-30.0,177
3844,918_34.mat,-180.0,0.0,9
3845,91_1.mat,80.0,-80.0,495
3846,91_13.mat,-90.0,40.0,184
3847,91_7.mat,100.0,60.0,547
3848,920_10.mat,80.0,40.0,507
3849,920_20.mat,20.0,80.0,397
3850,920_23.mat,100.0,-0.0,541
3851,920_40.mat,0.0,-90.0,342
3852,923_13.mat,-80.0,20.0,201
3853,924_11.mat,100.0,60.0,547
3854,924_12.mat,-100.0,10.0,162
3855,924_14.mat,-160.0,30.0,50
3856,924_21.mat,60.0,-60.0,459
3857,924_22.mat,90.0,-30.0,519
3858,924_28.mat,110.0,-40.0,556
3859,924_33.mat,110.0,50.0,565
3860,925_25.mat,-60.0,10.0,238
3861,925_37.mat,-110.0,-60.0,136
3862,928_16.mat,60.0,50.0,470
3863,928_29.mat,-110.0,10.0,143
3864,928_32.mat,-90.0,10.0,181
3865,92_1.mat,-160.0,-60.0,41
3866,92_2.mat,-110.0,-30.0,139
3867,92_23.mat,80.0,30.0,506
3868,92_4.mat,60.0,-50.0,460
3869,930_10.mat,130.0,70.0,605
3870,930_15.mat,30.0,70.0,415
3871,930_30.mat,-50.0,40.0,260
3872,930_31.mat,10.0,-50.0,365
3873,931_19.mat,-130.0,10.0,105
3874,935_11.mat,20.0,60.0,395
3875,935_17.mat,120.0,-10.0,578
3876,936_12.mat,-120.0,70.0,130
3877,936_13.mat,-70.0,-30.0,215
3878,936_18.mat,-60.0,-0.0,237
3879,936_24.mat,80.0,-10.0,502
3880,936_26.mat,-80.0,20.0,201
3881,936_36.mat,90.0,10.0,523
3882,936_39.mat,-80.0,30.0,202
3883,938_14.mat,-90.0,-50.0,175
3884,93_1.mat,-80.0,30.0,202
3885,93_3.mat,-180.0,-40.0,5
3886,93_31.mat,90.0,10.0,523
3887,940_10.mat,-100.0,-10.0,160
3888,940_20.mat,20.0,-80.0,381
3889,943_23.mat,-30.0,-50.0,289
3890,944_16.mat,-70.0,40.0,222
3891,945_15.mat,-100.0,-50.0,156
3892,945_21.mat,30.0,80.0,416
3893,945_27.mat,110.0,20.0,562
3894,945_35.mat,160.0,-20.0,653
3895,946_11.mat,70.0,-20.0,482
3896,946_22.mat,70.0,20.0,486
3897,948_12.mat,170.0,20.0,676
3898,949_13.mat,60.0,20.0,467
3899,94_1.mat,-60.0,-30.0,234
3900,94_2.mat,-90.0,-20.0,178
3901,950_10.mat,100.0,60.0,547
3902,950_19.mat,70.0,10.0,485
3903,950_25.mat,80.0,50.0,508
3904,950_38.mat,-140.0,60.0,91
3905,952_14.mat,-110.0,-10.0,141
3906,952_17.mat,-0.0,-70.0,344
3907,952_28.mat,80.0,-10.0,502
3908,952_34.mat,-180.0,50.0,14
3909,954_18.mat,-10.0,-70.0,325
3910,957_11.mat,70.0,-20.0,482
3911,957_29.mat,80.0,50.0,508
3912,957_33.mat,-60.0,-70.0,230
3913,95_1.mat,-90.0,-60.0,174
3914,95_19.mat,-80.0,-10.0,198
3915,95_5.mat,-80.0,30.0,202
3916,960_10.mat,-100.0,0.0,161
3917,960_12.mat,-170.0,-30.0,25
3918,960_15.mat,-110.0,70.0,149
3919,960_16.mat,-70.0,-10.0,217
3920,960_20.mat,-70.0,-10.0,217
3921,960_24.mat,100.0,-30.0,538
3922,960_30.mat,20.0,-60.0,383
3923,960_32.mat,-170.0,-10.0,27
3924,960_40.mat,-90.0,-40.0,176
3925,961_31.mat,-20.0,30.0,316
3926,962_13.mat,140.0,-20.0,615
3927,962_26.mat,90.0,-0.0,522
3928,962_37.mat,-150.0,80.0,74
3929,966_14.mat,-120.0,-0.0,123
3930,966_21.mat,130.0,40.0,602
3931,966_23.mat,-130.0,20.0,106
3932,968_11.mat,-70.0,-10.0,217
3933,968_22.mat,50.0,60.0,452
3934,969_17.mat,50.0,-70.0,439
3935,969_19.mat,-130.0,-30.0,101
3936,96_1.mat,-120.0,-40.0,119
3937,96_12.mat,70.0,-10.0,483
3938,96_16.mat,-40.0,60.0,281
3939,96_2.mat,-160.0,-60.0,41
3940,96_24.mat,-60.0,30.0,240
3941,96_3.mat,-140.0,40.0,89
3942,96_32.mat,-70.0,50.0,223
3943,96_4.mat,100.0,-70.0,534
3944,96_6.mat,10.0,-70.0,363
3945,96_8.mat,-80.0,-10.0,198
3946,970_10.mat,-110.0,-70.0,135
3947,972_12.mat,-110.0,-20.0,140
3948,972_18.mat,0.0,-10.0,350
3949,972_27.mat,80.0,50.0,508
3950,972_36.mat,110.0,-70.0,553
3951,975_13.mat,110.0,-10.0,559
3952,975_15.mat,-70.0,-40.0,214
3953,975_25.mat,80.0,-60.0,497
3954,975_39.mat,-30.0,80.0,302
3955,976_16.mat,-120.0,40.0,127
3956,979_11.mat,-90.0,40.0,184
3957,97_1.mat,-70.0,-50.0,213
3958,980_10.mat,-100.0,30.0,164
3959,980_14.mat,-110.0,-50.0,137
